query,video_id,query_date,sentiment
comedy,video_1202966,2023-11-03 18:00:00,exact
деструктивные сообщества в социальных сетях,video_3284349,2023-11-03 18:00:00,uselessly
ширма для маугли ,video_8505231,2023-11-03 18:00:00,uselessly
юрец огурец,video_3580480,2023-11-03 18:00:00,uselessly
шоу воли,video_1236302,2023-11-03 18:00:00,useful
звёзды в африке когда выйдет 15 выпуск 4 сезона,video_1016608,2023-11-03 18:00:00,could_be_better
билеты,video_3284648,2023-11-03 18:00:00,could_be_better
камеди,video_4768376,2023-11-03 18:00:00,uselessly
дикий ангел 3,video_1622550,2023-11-03 18:00:00,uselessly
битва сильнейших экстрасенсов ,video_3284888,2023-11-03 18:00:00,сlickbait
папины дочки,video_5051001,2023-11-03 18:00:00,useful
жизнь по вызову ,video_8798808,2023-11-03 18:00:00,uselessly
почему ушла в минус на озон?,video_5051246,2023-11-03 18:00:00,uselessly
невский 1 сезон 19 серия,video_5051637,2023-11-03 18:00:00,uselessly
папины дочки ,video_5051648,2023-11-03 18:00:00,could_be_better
шоу воли ,video_5051941,2023-11-03 18:00:00,uselessly
не стриги ногти пока не посмотришь это видео,video_5052795,2023-11-03 18:00:00,uselessly
света кемер новые серии,video_910385,2023-11-03 18:00:00,could_be_better
лига городов,video_1623153,2023-11-03 18:00:00,uselessly
мужское женское 2022 ноябрь,video_3286598,2023-11-03 18:00:00,uselessly
песни мэлоиюзтка,video_729317,2023-11-03 18:00:00,uselessly
однажды в росси ,video_1016879,2023-11-03 18:00:00,useful
бульдог шоу,video_5054792,2023-11-03 18:00:00,uselessly
вижеть в дубае,video_3583594,2023-11-03 18:00:00,could_be_better
саша таня,video_2826869,2023-11-03 18:00:00,useful
ледибаг и супер кот,video_4696162,2023-11-03 18:00:00,uselessly
пальма продакшн,video_522983,2023-11-03 18:00:00,uselessly
пальма продакшн,video_22420070,2023-11-03 18:00:00,uselessly
растяжка,video_5341308,2023-11-03 18:00:00,could_be_better
ищенко,video_1624066,2023-11-03 18:00:00,could_be_better
центральное телевидент,video_3575433,2023-11-03 18:00:00,useful
компот,video_3585768,2023-11-03 18:00:00,useful
куплинов,video_1337489,2023-11-03 18:00:00,useful
debauchery food стейк раунд,video_729556,2023-11-03 18:00:00,could_be_better
братаны3,video_3871592,2023-11-03 18:00:00,uselessly
света кемер новые серии,video_5342970,2023-11-03 18:00:00,uselessly
лесник сериал,video_14249611,2023-11-03 18:00:00,uselessly
зимородок ,video_1490599,2023-11-03 18:00:00,useful
дмитрий пучков,video_3872062,2023-11-03 18:00:00,useful
магазин,video_3872085,2023-11-03 18:00:00,useful
сергей михеев,video_910807,2023-11-03 18:00:00,uselessly
битва шефов,video_9146082,2023-11-03 18:00:00,сlickbait
делегированный синдром мюнхгаузена,video_1057212,2023-11-03 18:00:00,uselessly
овр ,video_10896473,2023-11-03 18:00:00,uselessly
никотин дмитрий 16.09.2022.,video_936758,2023-11-03 18:00:00,uselessly
туман чемист,video_3873112,2023-11-03 18:00:00,uselessly
опер.ру,video_9701927,2023-11-03 18:00:00,uselessly
хочешь победить врага - полюби его,video_5345714,2023-11-03 18:00:00,uselessly
анна маслова ходьба босиком: чем полезна?,video_1057331,2023-11-03 18:00:00,uselessly
мышь для экономных геймеров,video_1057331,2023-11-03 18:00:00,uselessly
спектакли т,video_1057331,2023-11-03 18:00:00,uselessly
битва экстрасенсов 21 сезоны,video_1198143,2023-11-03 18:00:00,uselessly
богиня шопинга,video_9706691,2023-11-03 18:00:00,uselessly
винди фнаф 9,video_936912,2023-11-03 18:00:00,could_be_better
стив и алекс секс,video_23308567,2023-11-03 18:00:00,uselessly
кира сазонова обсудим,video_11581340,2023-11-03 18:00:00,uselessly
пушман,video_3579566,2023-11-03 18:00:00,uselessly
лолита. мужское / женское. выпуск от 06.12.2017,video_1255427,2023-11-03 18:00:00,could_be_better
достижения в играх 2023,video_1911703,2023-11-03 18:00:00,uselessly
комсомольская правда,video_995441,2023-11-03 18:00:00,uselessly
напряженные триллеры 2023 | подборка | sudarikova kate,video_3876191,2023-11-03 18:00:00,could_be_better
лего,video_1911972,2023-11-03 18:00:00,useful
премьер ,video_1912010,2023-11-03 18:00:00,could_be_better
юрий подоляка,video_1198325,2023-11-03 18:00:00,uselessly
павел дедищев ,video_5640725,2023-11-03 18:00:00,uselessly
dejan beric,video_1203575,2023-11-03 18:00:00,uselessly
байк в таиланде | мотобайк | таиланд | байк в аренду,video_1491211,2023-11-03 18:00:00,uselessly
убийства в одном здании,video_5868877,2023-11-03 18:00:00,uselessly
стендап,video_5934634,2023-11-03 18:00:00,uselessly
гурам амарян мужской этикет,video_10290909,2023-11-03 18:00:00,uselessly
голос уже не дети,video_1912800,2023-11-03 18:00:00,could_be_better
жорик вартанов,video_10292725,2023-11-03 18:00:00,uselessly
выжить в дубай,video_10293119,2023-11-03 18:00:00,uselessly
это рэп,video_31926260,2023-11-03 18:00:00,could_be_better
павел воля ка,video_5937072,2023-11-03 18:00:00,useful
серия 3 сезон мандалорец,video_5937429,2023-11-03 18:00:00,uselessly
полицейский с рублевки 3 сезон,video_26482421,2023-11-03 18:00:00,uselessly
обзор матчей,video_1058969,2023-11-03 18:00:00,could_be_better
деструктивные сообщества в социальных сетях,video_911881,2023-11-03 18:00:00,uselessly
debauchery food стейк модена,video_3869892,2023-11-03 18:00:00,could_be_better
следствие вели с леонидом ,video_18992387,2023-11-03 18:00:00,useful
кстати,video_6725795,2023-11-03 18:00:00,useful
энгельс панорама новостей,video_6426129,2023-11-03 18:00:00,uselessly
павел воля,video_1255952,2023-11-03 18:00:00,useful
шоу воли седокова,video_1255952,2023-11-03 18:00:00,uselessly
игра в кальмар,video_5939914,2023-11-03 18:00:00,could_be_better
nash delo,video_1017078,2023-11-03 18:00:00,uselessly
dmitri y nikotin,video_10221094,2023-11-03 18:00:00,uselessly
nash delo,video_10221094,2023-11-03 18:00:00,uselessly
zvezdy v afrike,video_10221094,2023-11-03 18:00:00,uselessly
16 вып,video_3871011,2023-11-03 18:00:00,uselessly
португалия марокко,video_1666355,2023-11-03 18:00:00,could_be_better
натали ру,video_937585,2023-11-03 18:00:00,uselessly
боруссия дортмунд,video_6235873,2023-11-03 18:00:00,useful
пацанки 2 серия ,video_29622308,2023-11-03 18:00:00,could_be_better
сериал перевал дятлова,video_6236651,2023-11-03 18:00:00,useful
средство для увеличения длительности полового акта /импотенция /либидо /качество,video_6236909,2023-11-03 18:00:00,useful
два холма 1 13 серия комедия 2022 на сервисе старт start дата выхода,video_912144,2023-11-03 18:00:00,exact
давай поженимся,video_4466254,2023-11-03 18:00:00,useful
мужское женское 11.12.2014,video_1543134,2023-11-03 18:00:00,could_be_better
сила украшений!,video_1199428,2023-11-03 18:00:00,uselessly
тугела,video_10895557,2023-11-03 18:00:00,useful
shake,video_4068548,2023-11-03 18:00:00,useful
чадо из ада 2 сезон 5 серия,video_11198498,2023-11-03 18:00:00,uselessly
кунг фу жеребец,video_1780303,2023-11-03 18:00:00,exact
выжить в дубае 9,video_4468183,2023-11-03 18:00:00,сlickbait
электроника,video_1486212,2023-11-03 18:00:00,useful
угадай трек. в гостях нестер махно,video_6240371,2023-11-03 18:00:00,exact
dmitri y nikotin,video_1346420,2023-11-03 18:00:00,uselessly
бранимир,video_1813321,2023-11-03 18:00:00,сlickbait
выжить ,video_1813351,2023-11-03 18:00:00,сlickbait
мини-обзор фильма «круче некуда» | sudarikova kate,video_6536370,2023-11-03 18:00:00,uselessly
братаны 2 ,video_1017478,2023-11-03 18:00:00,uselessly
киссинджер,video_4166342,2023-11-03 18:00:00,useful
восстание зловещих мертвецов,video_11202958,2023-11-03 18:00:00,uselessly
секс,video_6675624,2023-11-03 18:00:00,useful
стен дап,video_10813926,2023-11-03 18:00:00,uselessly
такер карлсон орбан,video_1346715,2023-11-03 18:00:00,uselessly
дом 2 ь,video_368811,2023-11-03 18:00:00,uselessly
битва  экстрасенсовх  сильней,video_6538403,2023-11-03 18:00:00,uselessly
фнл,video_658593,2023-11-03 18:00:00,useful
сексгодые девушки,video_3775508,2023-11-03 18:00:00,uselessly
mamasha.live виды контента в социальных сетях,video_658641,2023-11-03 18:00:00,uselessly
лодочки с курицей и овощами в духовке,video_4459940,2023-11-03 18:00:00,could_be_better
битва сильнейших 09.09.2023,video_6540233,2023-11-03 18:00:00,сlickbait
в дубае 2 серия,video_4460183,2023-11-03 18:00:00,useful
онлайн,video_658694,2023-11-03 18:00:00,could_be_better
сергей орлов,video_11496368,2023-11-03 18:00:00,exact
едствие вели,video_4757879,2023-11-03 18:00:00,could_be_better
nash delo,video_4460837,2023-11-03 18:00:00,uselessly
отчий берег 2017 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 серия,video_4460837,2023-11-03 18:00:00,uselessly
свободный бракоткрыоткр,video_4460837,2023-11-03 18:00:00,uselessly
я знаю себя,video_658761,2023-11-03 18:00:00,uselessly
приятный подкаст,video_113595,2023-11-03 18:00:00,uselessly
делегированный синдром мюнхгаузена,video_21681839,2023-11-03 18:00:00,uselessly
павел воля,video_19528517,2023-11-03 18:00:00,useful
станд ап,video_1200676,2023-11-03 18:00:00,useful
выжить в ,video_10813966,2023-11-03 18:00:00,useful
саня во флориде - течь на 5 млн рублей,video_1543785,2023-11-03 18:00:00,uselessly
пространство и окружение: что они нам дают?,video_2201377,2023-11-03 18:00:00,uselessly
абсурд,video_1347862,2023-11-03 18:00:00,uselessly
поликлиника возле дома своего,video_6836338,2023-11-03 18:00:00,uselessly
выжить в дубае 6 выпуск,video_4761122,2023-11-03 18:00:00,could_be_better
выжить в дубае к,video_4761122,2023-11-03 18:00:00,useful
сериал перевал дятлова,video_1509589,2023-11-03 18:00:00,uselessly
тел лассо,video_6836887,2023-11-03 18:00:00,uselessly
напряженные триллеры 2023 | подборка | sudarikova kate,video_406121,2023-11-03 18:00:00,could_be_better
фильмы про приключения 2023 | подборка | sudarikova kate,video_406121,2023-11-03 18:00:00,could_be_better
